data_envio	estado	cidade	endereco	data_ocorrencia	forma	vitima	tipo	transfobia_quem	homofobia_quem	lesbofobia_quem	descricao	geocode_address	latitude	longitude
09/03/2016 10:58:35	Rio Grande do Sul	Pelotas	Rua andrades neves	10/12/2015	Discriminação	Eu fui a vítima	Transfobia	Mulher trans			Fui retirada do estabelecimento de forma debochada, pois um funcionário do mercado sentindo se autoritário me acusou de roubo, sendo que esse motivo havia sido um equívoco do próprio caixa do mercado que foi resolvido na hora, porém esse funcionário fez isso no intuito de rebaixar, marginalizar e humilhar a mulher trans em público. Na frente desse mesmo mercado até o fim do ano tinha pixações de revolta. Acusando diretamente eles de racistas e por aí vai...	Rua andrades neves Pelotas Rio Grande do Sul	-31.7636079	-52.34032879999999
09/03/2016 11:23:55	São Paulo	Sao paulo	Rua augusta com antonio carlos	26/01/2016	Discriminação	Eu fui a vítima	Transfobia	Mulher trans			Sou estudante e moro no RS. No começo do  ano, de férias em SP com a família no interior, marquei um encontro com amigos em SP, próxima a Paulista, decidi caminhar pela República, isso no horario da tarde, sem me alimentar comecei a passar mal. Quando quase desmaiei na frente do URBE,  sentei na calçada e entrei no restaurante para respirar e pedir uma bebida, quando o segurança me tirou do local a força, lá um local frequentado por uma pessoas aparentemente ricas elitizado e LGBTT pelo que observei, nesse momento de discussão, pois me recusei a sair do local e uma funcionária veio debochando de mim dizendo que eu estava colocada (drogada). Saí do restaurante nervosa e entrei no restaurante da frente, pois precisava me localizar e falar com meus amigos na esperança de ser servida, comer ou tomar uma água, pois naquela altura já não tinha mais nem vontade de fazer nada. O segurança do outro retaurante também me retirou, provavelmente ele viu a cena toda ou foi avisado pela equipe de segurança local. Abri um boletim para os 2 restaurantes. Ao fazer depoimemto no fórum obtive uma informação que foi incluído no inquérito dos donos do estabelecimento, disseram que eu agredi verbalmente alguns clientes, e outras injúrias falsas provavelmente por eu não ter testemunhas e eles por terem poder e "amigos ao lado". Enfim, triste caso que me fez distanciar mais da cidade.	Rua augusta com antonio carlos Sao paulo São Paulo	-23.5505199	-46.63330939999999
09/03/2016 13:16:26	Distrito Federal	Taguatinga		20/08/2015	Violência verbal	Eu presenciei	Homofobia		Heterossexual		O rapaz foi ofendido após ser tachado como homossexual dentro da sala de aula, a direção foi comunicada, mas nada foi resolvido.	 Taguatinga Distrito Federal	-15.8107481	-48.065751
09/03/2016 15:32:30	São Paulo	São Paulo	Rua José Guerra	06/05/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu estava andando numa praça de mãos dadas com meu namorado e um homem de 40 anos abaixou a calça e disse: "já que você é viado, então chupa!". Eu tinha 17 anos.	Rua José Guerra São Paulo São Paulo	-23.6287376	-46.7082728
09/03/2016 16:59:43	Rio de Janeiro	Rio de Janeiro	Feira de São Cristóvão	18/09/2015	Violência verbal	Eu fui a vítima	Lesbofobia			Bissexual	Eu estava na feira de São Cristóvão a noite, assistindo um show, e beijando uma moça. Um rapaz passou, perguntou o que era aquilo. Eu: - O que é isso o que? - Essa safadeza, vocês se beijando. Eu: - É da sua conta?  - Vá se fod... Eu: - Vá se f... você! O rapaz passou a ir e vir em minha direção como se quisesse me bater. Não movi um milimetro. A segurança foi chamada, e o rapaz sumiu.	Feira de São Cristóvão Rio de Janeiro Rio de Janeiro	-22.8946135	-43.2201366
09/03/2016 18:22:48	São Paulo	São Jose dos Campis	Rua Santa Elza	21/01/2016	Violência verbal	Eu fui a vítima	Homofobia					Rua Santa Elza São Jose dos Campis São Paulo	-23.2025688	-45.8931967
09/03/2016 23:12:49	Goiás	Goiânia 		10/02/2016	Violência verbal	Eu presenciei	Lesbofobia			Lésbica	Humilhação verbal entre pessoas que já tinham um relacionamento ruim.	 Goiânia  Goiás	-16.6868912	-49.2647943
10/03/2016 09:18:59	São Paulo	Carapicuiba	Estação de trem Santa Terezinha 	09/02/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Um senhor me abordou perguntando da minha sexualidade e no meio da discussão empurrou meu rosto com a mão. 	Estação de trem Santa Terezinha  Carapicuiba São Paulo	-23.5171945	-46.846597
10/03/2016 09:24:53	São Paulo	Rio de Janeiro 	CCMN-UFRJ	01/02/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Eu estava indo para a biblioteca do CCMN, na Ilha do Fundão, quando fui perseguido por dois rapazes (aparentemente não-alunos) que ficavam tentando me ofender e me deixar em pânico. Um deles chegou a tentar me dar um chute, mas eu andei mais rápido. Sorte minha que havia um segurança no portão que entrei, isso acabou espantando os dois caras. Se não fosse isso eu nem gostaria de pensar no que teria acontecido comigo. 	CCMN-UFRJ Rio de Janeiro  São Paulo	-23.5505199	-46.63330939999999
10/03/2016 11:18:34	Rio Grande do Sul	santa maria 	Centro	04/03/2013	Violência física	Eu presenciei	Homofobia		Gay		Alguns caras espancaram um rapaz.	Centro santa maria  Rio Grande do Sul	-29.6873064	-53.81547690000001
10/03/2016 13:05:31	São Paulo	Jaú	Amaral Gurgel	08/04/2012	Violência física	Eu fui a vítima	Homofobia		Gay		Fui estuprado por um cara durante um encontro. Eu conheci ele pelo Grindr e quando saimos, ele disse se não poderia me deixar em casa. Eu topei. Foi quando aconteceu.	Amaral Gurgel Jaú São Paulo	-22.2921001	-48.5585209
10/03/2016 16:48:22	São Paulo	Araras	Av Dona Renata - Jardim Cândida	31/01/2016	Violência física	Eu fui a vítima	Lesbofobia			Lésbica	Queria dizer que não sabia nem o que colocar de agressão. Me senti agredida fisicamente, psicologicamente, verbalmente. Como se ser lésbica fosse ter que enfrentar aquilo e aturar "omi" fetichilizanto, sabe? Na Av. Renata, em frente ao posto confiante, tem uma pequena casa de shows, foi fechada para um aniversário de uma colega. Os seguranças perderam o controle de entrada e saída de pessoas, até que entraram muitas pessoas que nem a própria aniversariante conhecia. O meu agressor foi uma dessas pessoas. Eu estava de mãos dadas com uma garota, e um grupo de homens (todos mais velhos), começaram a nos encarar. Saímos dali, e nos distanciamos deles, quando estávamos nos beijando, eles chegaram mais perto. E repentinamente "fugimos" deles e eles continuaram nos perseguindo. Um dos homens se aproximou, agredindo-nos verbalmente primeiro. Pedi à ele que nos deixasse em paz e parasse de nos perseguir. Ele, aparentemente bêbado e sob efeito de alguma droga, se aproximou e ergueu a mão para me bater, eu segurei sua mão, e dessa vez, gritei para que ele parasse. Saímos dali, as pessoas ao nosso redor perceberam a insistência do homem em nos xingar e querer agredir. Não bastanto isto, ele exigia que minha companheira o beijasse. Ela estava desesperada, e eu me segurando por dentro. Um amigo nosso tentou dialogar, e ficou conosco, para tentar afastar o cara. Quando percebi, novamente ele estava me puxando por trás, por impulso dei um soco em seu rosto. Ele ficou mais nervoso e tentou me acertar vários tapas, além de fazer inúmeras ameças que iria me bater e "acabar comigo" quando eu saísse dali. Após uma perseguição sem fim, uma amiga e outro amigo colocaram ele pra fora do lugar, quando todos perceberam que ele estava surtanto, e que se não expulsassem-o eu realmente iria apanhar ali.  Quando saímos, saímos "fugindo", para que ele não nos visse, e uns colegas nos ofereceram carona e ficaram conosco para que ele não chegasse perto novamente. 	Av Dona Renata - Jardim Cândida Araras São Paulo	-22.3504768	-47.3818145
10/03/2016 17:08:39	Mato Grosso do Sul	Dourados		04/10/1998	Violência verbal	Eu fui a vítima	Homofobia		Gay		Costumo correr pelas ruas da cidade, gosto muito de manter a forma fisica, foi quando um carro me abordou com alguns homens dentro do mesmo me xingando, usandos palavras de baixo calão como: viadinho, gayzinho, da a bunda para mim, vocês viados só servem pra dar a bunda.	 Dourados Mato Grosso do Sul	-22.223561	-54.8125486
10/03/2016 22:03:34	São Paulo	São Paulo	Moema	20/02/2016	Violência verbal	Eu presenciei	Transfobia	Travesti			Molecada no metrô viu um travesti e começou a xingar e ofender até o travesti responder à altura. 	Moema São Paulo São Paulo	-23.6020214	-46.6721032
10/03/2016 22:37:43	Minas Gerais	Uberlândia	Bairro Roosevelt	08/03/2016	Violência verbal		Transfobia	Mulher trans			Minha amiga estava no ponto de ônibus quando três jovens ameaçaram-na chamando ela de traveco desgraçado e disseram que iriam quebrar a cara dela e cortar o seu cabelo.	Bairro Roosevelt Uberlândia Minas Gerais	-18.8659198	-48.2675437
10/03/2016 23:11:05	Rio de Janeiro	Rio de Janeiro	Estação metrô Rio - Siqueira Campos	01/05/2013	Violência física	Eu fui a vítima	Homofobia		Gay		O banheiro da Estação é conhecido como local de pegação. Sou de fora do Rio e fui conferir. Um cara chegou, ficou excitado e provocou eu e outro cara que estava no local. Quando fiz um movimento para tocar. Ele sacou uma arma, se declarando como policial e mandou colocar documentos, sobre a pia. Na sequência chegaram seguranças do metrô. Na presença deles, pensei ter saido da situação de ameaça, quando fui derrubado com um golpe pelo cidadão e na sequencia agredido no chão com pontapés e socos, tudo na presença dos seguranças que não fizeram nenhum movimento. Como gritei muito, entraram pessoas no local e intermediaram a agressão. Desesperado saí do local, quando fui abordado por outro grupo de seguranças, que me agarraram e disseram não deixar eu sair dali naquela situação. Só fui liberado depois de umas duas horas, (carcere) depois de perceber que estes estavam preocupados com possíveis repercussões, simulei tranquilidade e disse que nada seria denunciado. Só então fui liberado, ainda com o constrangimento de dados pessoais e documento terem sido anotados em uma folha de papel avulsa, sem qualquer logo ou identificação do metrô Rio 	Estação metrô Rio - Siqueira Campos Rio de Janeiro Rio de Janeiro	-22.9068467	-43.1728965
11/03/2016 03:19:06	Rio de Janeiro	Campos dos Goytacazes 		12/02/2016	Violência verbal	Eu presenciei	Homofobia		Gay		Sofri uma agressão cruel.	 Campos dos Goytacazes  Rio de Janeiro	-21.7626682	-41.3184501
11/03/2016 06:53:18	Rio de Janeiro	Rio de Janeiro	Rua Paulo Barreto, 115	08/03/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estávamos hospedados em uma vila durante o período de carnaval. Neste dia saímos de mãos dadas eu e meu companheiro, quando um dos moradores da vila começou a nos xingar por sermos gays, dizendo que ali 'era uma vila de família'.	Rua Paulo Barreto, 115 Rio de Janeiro Rio de Janeiro	-22.9558614	-43.1861042
11/03/2016 14:01:17	Paraná	Curitiba	Rua Hipólito da costa	05/03/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Venho através desta comunicar o meu descontentamento com o taxí indicado pelo o aplicativo Easy para me locomover até o local solicitado, pois tal profissional me tratou com total desrespeito sendo que abusou de sua mal formação profissional para com minha pessoa. Pois fui agredido verbalmente e assediado verbalmente pelo mesmo, sendo que me tratou com arrogância e intolerância; tanto religiosa como também me discriminou e fez insinuações a respeito da minha condição sexual. No mesmo quero informar que entrarei com um boletim de ocorrência e averiguação do caso e denuncia-lo, para os meios legais, para que isso não aconteça com outra pessoa. E espero que o Easy taxi também tome alguma atitude. 	Rua Hipólito da costa Curitiba Paraná	-25.4924939	-49.2487775
12/03/2016 00:41:45	Rio de Janeiro	Duque de Caxias	Nilo Peçanha 	23/08/2013	Violência física	Eu fui a vítima	Homofobia		Gay		Numa tentativa frustada de dois assaltantes em uma moto, onde um tentou puxar minha bolsa, uma bolsa transpassada semelhante às bolsas dos carteiros, eles retornaram e dissera: "acho que é gay então merece morrer". Eles retornaram puxaram minha bolsa que estava atravessada no meu corpo, eu cai e me arrastaram por 18 metros. Tive o olecrano do braço direito quebrado, uma pequena lesão conhecida como "chicote"' no pescoço, joelho direito machucado, arranhões pelo corpo de rosto. 	Nilo Peçanha  Duque de Caxias Rio de Janeiro	-22.7853801	-43.3200734
12/03/2016 06:07:06	Paraná	Cascavel 	Avenida Carlos Gomes 	23/02/2016	Violência verbal	Eu presenciei	Homofobia		Gay		Xingamentos e agressão verbal contra um jovem que estava transitando por ser um pouco afeminado.	Avenida Carlos Gomes  Cascavel  Paraná	-24.970955	-53.4546607
12/03/2016 08:36:21	São Paulo	Santa Barbara d' Oeste	Bairro: Vila Borges	16/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Meu irmão é homofóbico, ele me xinga várias vezes e já até me agrediu, porém depois que completou 18 anos parou de me agredir, agora só xinga.	Bairro: Vila Borges Santa Barbara d' Oeste São Paulo	-22.7566221	-47.4190193
12/03/2016 20:35:56	Bahia	Itiuba 	Numa festa de Sao Joao, cidade vizinha. Senhor do Bonfim	21/06/2015	Violência física	Eu fui a vítima	Homofobia		Gay		Aconteceu no dia 21 de junho de 2015, estava numa festa de São João na cidade de Senhor do Bonfim, fica a uns 40 minutos da minha cidade. Eu estava de mãos dadas com meu namorado e de repente um cara vejo e me deu um tapa no rosto e começou a me chamar de viadinho, vizinha, coisas desse tipo...	Numa festa de Sao Joao, cidade vizinha. Senhor do Bonfim Itiuba  Bahia	-10.6902297	-39.8556824
13/03/2016 08:17:04	Minas Gerais	Delfim Moreira		01/08/2004	Violência verbal	Eu fui a vítima	Homofobia		Gay		Essa foi uma das muitas vezes que sofri violência verbal..mas eu nunca tinha chegado ao ponto de ficar com medo de violência física.. fui ameaçado por um grupo de aproximadamente 8 meninos na rua.. saí correndo com uma amiga e gritavam para eu nunca mais passar ali senão eles iriam me dar uma surra. Era em frente a minha antiga escola.. e eu nem era assumido.. era só porque eu parecia ser gay.. essa foi só uma das vezes que passei por isso.	 Delfim Moreira Minas Gerais	-22.5085014	-45.2803019
13/03/2016 12:19:11	Minas Gerais	belo horizonte	praça da savassi em frente ao macdonalds	01/06/2009	Violência física	Eu presenciei	Homofobia		Gay		Um grupo de skatistas atacaram um casal gay (homens) que comiam no macdonalds, la dentro agrediram verbalmente, quando sairam, eles os seguiram e espancaram. 	praça da savassi em frente ao macdonalds belo horizonte Minas Gerais	-19.9166813	-43.9344931
13/03/2016 13:20:48	Bahia	Salvador	Rio Vermelho	30/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Houve um ataque verbal a mim por ser gay, no Mc Donald's do bairro Rio Vermelho. Fui xingado de diversos nomes, dito que iria pro inferno, e disseram que iam me bater,  o que não aconteceu porque seguranças interviram o agressor. 	Rio Vermelho Salvador Bahia	-13.0094684	-38.4938535
